1384,620,117,737
1377,618,109,727
1481,627,124,751
1432,631,144,775
1403,624,122,746
1565,671,170,841
1464,626,119,745
1516,626,128,754
1499,639,142,781
1485,627,135,762
1496,624,131,755
1558,633,228,861
1550,654,145,799
1910,708,222,930
1755,723,191,914
1645,656,160,816
1539,641,145,786
1571,639,137,776
1626,653,180,833
1707,670,187,857
1588,667,174,841
2253,696,228,924
1548,668,136,804
1631,659,182,841
1507,655,130,785
1500,633,142,775
1532,643,143,786
1697,663,241,904
1512,635,216,851
1565,664,160,824
1431,629,128,757
1411,623,127,750
1405,621,127,748
1406,623,125,748
1414,630,127,757
1444,633,130,763
1411,624,134,758
1401,618,115,733
1434,638,137,775
1533,673,147,820
1512,659,189,848
1589,664,158,822
1664,689,185,874
1705,702,195,897
1549,642,151,793
1531,637,135,772
2500,760,232,992
1570,665,132,797
1487,631,132,763
1472,630,128,758
1499,647,149,796
1767,696,279,975
1539,653,149,802
1648,662,162,824
1660,676,271,947
1411,628,131,759
1526,656,179,835
1496,650,146,796
1432,635,123,758
1465,631,131,762
1410,630,128,758
1520,649,159,808
1698,678,203,881
1812,755,200,955
1724,724,193,917
1545,667,162,829
1537,667,163,830
1682,675,190,865
2191,691,741,1432
1693,691,169,860
2359,732,246,978
3187,725,207,932
1822,718,233,951
1749,708,234,942
1793,701,216,917
1613,695,169,864
1570,677,167,844
1651,682,169,851
1605,667,166,833
1575,664,160,824
1590,682,166,848
1644,667,177,844
1735,669,186,855
1541,668,157,825
2205,926,219,1145
1591,691,177,868
1583,662,175,837
2048,829,214,1043
1884,686,180,866
2241,1016,225,1241
1926,821,190,1011
1701,686,195,881
1883,864,211,1075
2085,983,196,1179
2776,964,236,1200
1833,737,213,950
1546,662,165,827
1697,691,229,920
2113,753,281,1034
2117,728,367,1095
2210,751,370,1121
1936,695,196,891
1952,685,179,864
1855,964,169,1133
2613,956,265,1221
1681,702,203,905
2012,778,283,1061
1655,703,190,893
1648,672,187,859
1963,911,235,1146
1892,769,221,990
1670,657,167,824
1692,657,150,807
1856,730,313,1043
1524,664,146,810
1576,672,175,847
1575,654,150,804
1720,700,218,918
1826,777,241,1018
1593,695,169,864
1947,991,209,1200
1858,687,168,855
1628,701,189,890
2140,786,301,1087
2122,1053,212,1265
2687,1011,229,1240
1591,683,167,850
1592,657,209,866
2152,780,258,1038
2103,803,314,1117
1845,739,218,957
1576,678,177,855
1671,674,180,854
1597,674,180,854
1702,685,196,881
1657,700,182,882
1588,684,164,848
1583,672,162,834
1575,649,144,793
1751,681,224,905
1609,681,179,860
1532,657,147,804
1663,672,169,841
5963,752,219,971
1655,664,189,853
1639,648,149,797
2264,670,198,868
1724,707,205,912
1500,637,132,769
1398,621,116,737
1552,646,153,799
1407,622,116,738
1466,630,124,754
1532,642,146,788
1496,630,144,774
1523,648,146,794
1794,671,243,914
1686,660,231,891
1483,644,149,793
1604,644,255,899
1440,620,127,747
1414,637,114,751
1405,624,127,751
1414,636,121,757
1583,692,182,874
1459,644,133,777
1556,659,148,807
1584,660,165,825
1548,643,145,788
1575,642,157,799
1582,644,145,789
1514,641,138,779
2347,770,230,1000
1534,636,133,769
1460,621,135,756
1507,647,133,780
1453,625,122,747
1571,625,133,758
1533,656,146,802
1506,649,147,796
1623,653,198,851
1440,629,150,779
1448,620,167,787
1500,620,131,751
1389,617,120,737
1358,606,110,716
1414,619,122,741
1392,620,113,733
1458,647,136,783
1526,673,137,810
1423,620,123,743
1461,611,110,721
1555,657,137,794
1479,623,122,745
1452,621,134,755
1472,631,134,765
1404,622,121,743
1619,653,168,821
1600,662,155,817
1460,623,130,753
1613,646,144,790
1474,634,136,770
1532,634,140,774
1797,771,217,988
1710,717,184,901
1546,641,138,779
1539,648,138,786
1735,750,179,929
1674,709,190,899
1675,658,152,810
2465,690,187,877
1592,677,161,838
1744,683,210,893
1913,728,223,951
1662,699,225,924
1890,688,273,961
1510,632,137,769
1555,651,141,792
1793,677,193,870
1593,644,179,823
2383,768,239,1007
1512,648,136,784
1522,619,127,746
1609,672,187,859
1660,680,249,929
1640,646,141,787
1419,626,123,749
1396,615,112,727
1621,650,199,849
1418,628,123,751
1432,627,139,766
1398,621,119,740
1365,613,107,720
1420,626,137,763
1451,629,138,767
1436,639,130,769
1425,630,126,756
1561,676,170,846
1497,641,139,780
1588,686,179,865
1764,709,189,898
1640,686,167,853
1565,648,159,807
1544,647,143,790
1642,654,180,834
1649,687,176,863
1738,684,231,915
1591,679,172,851
1525,646,152,798
1839,681,265,946
1742,661,177,838
1543,641,137,778
1386,616,114,730
1355,603,112,715
1423,616,131,747
1462,636,130,766
1434,635,122,757
1405,621,125,746
1419,629,126,755
1427,631,131,762
1391,618,119,737
1486,640,166,806
1576,674,179,853
1608,684,156,840
1562,647,153,800
1564,635,149,784
1540,644,142,786
1576,637,165,802
1621,650,154,804
2283,734,226,960
1718,686,214,900
1466,639,147,786
1688,660,250,910
1483,651,140,791
1425,625,141,766
1387,616,121,737
1443,634,132,766
1424,625,133,758
1452,643,133,776
1467,619,127,746
1385,616,114,730
1375,615,116,731
1424,631,125,756
1433,621,122,743
1401,623,127,750
1436,627,135,762
1474,639,165,804
1509,654,186,840
1662,680,190,870
1600,670,173,843
1766,708,184,892
1580,675,161,836
1630,689,160,849
1630,670,181,851
1808,703,238,941
1650,675,204,879
1614,667,190,857
1641,683,188,871
1526,654,150,804
1553,652,153,805
1803,724,215,939
1525,659,157,816
1538,663,152,815
1453,626,117,743
1504,644,155,799
1520,665,141,806
1433,633,138,771
1560,653,197,850
2153,660,700,1360
2073,740,204,944
4613,692,254,946
2070,715,612,1327
1575,697,162,859
1655,716,179,895
2396,808,199,1007
1617,685,162,847
1499,636,137,773
1533,653,134,787
1525,642,147,789
1558,640,125,765
1910,733,219,952
1844,719,224,943
1851,714,310,1024
1739,712,234,946
1674,711,204,915
1774,894,145,1039
1830,852,173,1025
1809,736,227,963
2013,813,220,1033
2413,1085,224,1309
2066,754,213,967
2336,935,178,1113
2303,1047,177,1224
1723,804,140,944
2457,676,179,855
1644,691,145,836
1569,645,164,809
1637,684,159,843
1853,723,242,965
1995,715,246,961
2058,767,336,1103
2004,877,203,1080
1510,661,154,815
1573,657,163,820
1665,694,180,874
1993,809,199,1008
1863,687,174,861
2265,798,284,1082
1696,704,197,901
1958,795,176,971
1809,815,161,976
1829,813,219,1032
1674,699,190,889
1776,663,206,869
2307,710,200,910
1699,675,173,848
1789,710,222,932
2095,766,312,1078
1572,671,190,861
1652,687,195,882
1569,646,181,827
1479,632,131,763
1494,638,139,777
1624,675,181,856
1417,629,126,755
1443,632,149,781
1452,628,132,760
1449,624,137,761
1530,678,151,829
1520,654,155,809
1580,653,162,815
1614,644,151,795
1551,646,137,783
1522,627,149,776
1614,656,162,818
2286,669,190,859
1648,679,148,827
1510,636,148,784
1537,649,142,791
1462,628,130,758
1713,654,249,903
1764,653,233,886
1547,644,205,849
1403,627,115,742
1429,634,130,764
1445,622,132,754
1462,639,130,769
1438,625,133,758
1371,608,111,719
1396,620,121,741
1475,638,143,781
1578,650,168,818
1585,682,190,872
1495,641,132,773
1490,629,137,766
1549,644,160,804
1608,678,158,836
1577,646,161,807
1622,652,152,804
2306,708,233,941
1647,683,175,858
1594,654,191,845
1525,647,209,856
1773,676,251,927
1473,629,163,792
1435,635,126,761
1414,628,127,755
1393,608,116,724
1491,652,147,799
1405,631,130,761
1388,616,113,729
1467,664,126,790
1402,621,117,738
1420,616,121,737
1468,634,142,776
1478,624,132,756
