1604,650,114,764
1304,628,62,690
1254,618,47,665
1258,620,56,676
1253,621,46,667
1274,625,47,672
1263,624,55,679
1253,619,47,666
1281,633,53,686
1253,622,54,676
1467,718,62,780
1334,645,56,701
1351,645,58,703
1320,636,56,692
1367,679,64,743
1337,648,60,708
1367,667,53,720
1312,623,47,670
1344,645,58,703
1307,631,44,675
1357,657,51,708
1581,658,185,843
1417,651,176,827
1452,660,212,872
1265,620,57,677
1266,618,51,669
1259,622,47,669
1279,631,56,687
1298,647,50,697
1332,650,48,698
1310,638,55,693
1374,655,72,727
1335,645,65,710
1345,647,64,711
1992,746,102,848
1381,647,57,704
1301,629,55,684
1336,629,64,693
1350,647,52,699
1429,658,172,830
1440,639,222,861
1273,631,47,678
1305,642,55,697
1348,656,58,714
1293,632,58,690
1401,681,93,774
1382,681,63,744
1521,681,65,746
1317,645,48,693
1369,654,59,713
1491,729,97,826
1368,655,61,716
1509,690,96,786
1351,637,61,698
1409,660,69,729
1452,683,114,797
1351,654,55,709
1315,662,58,720
1276,631,46,677
1305,640,61,701
1294,639,57,696
1348,651,106,757
1381,660,61,721
1473,718,78,796
1730,686,64,750
1456,679,58,737
1522,698,108,806
1393,660,66,726
1651,676,67,743
1494,685,86,771
1547,693,121,814
1392,665,71,736
1412,649,91,740
1361,646,68,714
1439,702,77,779
1414,668,71,739
1575,735,80,815
1540,710,80,790
1592,718,106,824
1428,671,64,735
1637,825,79,904
1439,662,66,728
1446,666,63,729
2347,896,67,963
1449,679,60,739
1423,683,69,752
1576,672,78,750
1338,651,59,710
1412,668,100,768
1292,636,52,688
5532,728,116,844
1331,653,56,709
1274,624,54,678
1404,654,66,720
1370,655,62,717
1404,674,69,743
1386,659,63,722
1368,664,57,721
2110,784,105,889
1302,636,49,685
1700,932,66,998
1404,671,90,761
1578,676,154,830
1324,642,99,741
1296,620,48,668
1295,622,91,713
1245,614,53,667
1278,627,51,678
1250,619,55,674
1322,633,64,697
1288,632,57,689
1390,660,57,717
1334,642,56,698
1358,652,60,712
1298,630,50,680
1340,676,55,731
1336,641,65,706
1340,661,53,714
1345,648,64,712
1581,665,145,810
1403,639,174,813
1400,634,147,781
1256,619,49,668
1250,615,45,660
1274,626,49,675
1307,636,66,702
1318,621,52,673
1264,618,49,667
1270,628,54,682
1301,623,43,666
1384,669,69,738
1316,646,54,700
1316,650,56,706
1327,636,56,692
1346,638,61,699
1453,661,110,771
1389,663,56,719
1286,630,56,686
1279,624,51,675
1284,625,44,669
1462,681,108,789
1292,637,61,698
1279,634,53,687
1326,649,71,720
1293,639,60,699
1250,616,46,662
1304,638,67,705
1307,638,55,693
1503,722,96,818
1315,656,48,704
1404,656,66,722
1324,644,60,704
1483,669,65,734
1498,688,57,745
1385,666,58,724
1493,702,74,776
1453,731,76,807
1560,701,207,908
1436,716,83,799
1474,658,187,845
1308,644,61,705
1269,628,49,677
1275,634,47,681
1270,627,58,685
1268,625,54,679
1316,635,48,683
1362,663,53,716
1331,656,68,724
1616,787,76,863
1711,923,127,1050
2241,988,107,1095
1380,675,74,749
1416,667,65,732
1729,746,155,901
1409,673,142,815
1474,631,50,681
1321,654,54,708
1302,639,74,713
1263,624,53,677
1271,620,46,666
1297,638,57,695
1306,634,54,688
1375,671,55,726
1376,649,73,722
1397,663,74,737
1392,643,71,714
1456,719,75,794
1320,638,55,693
1343,660,58,718
1362,638,58,696
1382,654,82,736
1313,623,53,676
1417,646,190,836
1258,625,49,674
1263,620,61,681
1375,622,65,687
1255,612,52,664
1336,647,67,714
1287,627,64,691
1261,616,44,660
1386,647,78,725
1348,655,62,717
1368,633,48,681
1389,650,56,706
1366,644,55,699
1442,652,61,713
1417,673,65,738
1497,725,88,813
1579,678,145,823
1491,669,138,807
1354,650,71,721
1284,634,50,684
1342,639,69,708
1298,642,48,690
1292,630,54,684
1388,666,77,743
1330,650,55,705
1459,714,87,801
1396,669,60,729
1471,668,68,736
1458,680,68,748
1400,664,66,730
2111,734,73,807
1309,643,53,696
1660,726,160,886
2055,801,156,957
1532,669,61,730
1385,680,68,748
1367,670,77,747
1365,666,62,728
1373,659,70,729
1383,637,99,736
1389,652,80,732
1529,682,87,769
1398,672,62,734
1415,658,70,728
1497,726,82,808
2260,864,123,987
1637,778,88,866
1623,722,127,849
1528,721,158,879
1321,652,72,724
1327,661,61,722
1340,638,48,686
1305,640,44,684
1402,676,75,751
1653,680,68,748
1485,694,82,776
1488,724,70,794
1434,664,65,729
1485,751,75,826
1361,659,65,724
6547,712,86,798
1303,635,56,691
1334,647,69,716
1462,696,128,824
1369,645,53,698
1577,674,155,829
1387,655,68,723
1263,623,52,675
1293,636,56,692
1275,625,45,670
1289,631,69,700
1270,625,46,671
1329,649,48,697
1291,641,50,691
1322,641,63,704
1355,644,56,700
1336,650,64,714
1374,649,64,713
1573,678,78,756
1374,633,114,747
1296,635,49,684
1310,642,55,697
1440,673,173,846
1828,646,215,861
1300,644,60,704
1268,617,46,663
1272,632,49,681
1252,618,52,670
1290,640,61,701
1354,633,52,685
1325,658,52,710
1365,651,53,704
1407,667,55,722
1376,662,80,742
1331,644,60,704
1915,696,112,808
1311,648,47,695
1311,641,61,702
1462,655,66,721
1355,666,61,727
1523,654,102,756
1408,633,96,729
1294,644,61,705
1262,629,46,675
1241,613,44,657
1415,628,65,693
1264,614,58,672
1317,623,45,668
1405,678,60,738
1425,655,59,714
1413,651,65,716
1405,658,73,731
2093,703,88,791
1446,676,121,797
1449,661,68,729
1380,638,79,717
1292,625,46,671
1317,624,50,674
1252,618,46,664
1277,620,54,674
1307,628,54,682
1288,626,67,693
1268,626,58,684
1288,641,50,691
1344,651,48,699
1412,656,61,717
1427,673,73,746
1357,643,55,698
1331,645,56,701
1405,646,62,708
1365,667,61,728
1564,691,194,885
1410,647,168,815
1411,654,152,806
1342,638,118,756
1314,632,58,690
1254,622,53,675
1284,621,50,671
1342,636,62,698
1277,629,49,678
1289,629,47,676
1294,624,57,681
1348,634,64,698
1340,661,63,724
1388,656,74,730
1346,642,56,698
1363,652,66,718
1373,667,67,734
2097,752,116,868
1395,644,73,717
1374,650,49,699
1514,676,200,876
1509,641,135,776
1322,625,48,673
1299,633,56,689
1266,625,57,682
1272,628,55,683
1249,618,53,671
1271,623,55,678
1296,637,45,682
1525,698,72,770
1424,702,63,765
1388,659,62,721
1398,670,74,744
1337,652,54,706
1323,638,61,699
1346,659,52,711
1529,658,76,734
1299,635,52,687
1443,665,150,815
1464,643,119,762
1273,618,54,672
1267,623,50,673
1339,643,48,691
1285,629,52,681
1324,657,73,730
1351,659,53,712
1299,632,50,682
1436,672,67,739
1568,698,81,779
1423,672,66,738
1405,653,63,716
1419,667,81,748
1455,694,71,765
1550,680,112,792
1555,666,173,839
1353,667,72,739
1294,631,55,686
1288,636,55,691
1297,638,55,693
1284,635,56,691
1299,639,59,698
1330,648,52,700
1381,654,57,711
1661,787,87,874
1899,978,83,1061
1515,738,80,818
1943,940,70,1010
2176,814,103,917
1383,653,57,710
1424,687,82,769
1429,719,68,787
2263,838,253,1091
1623,731,185,916
1342,636,55,691
1303,639,66,705
1307,648,57,705
1381,678,54,732
1555,741,88,829
1435,686,71,757
1491,694,70,764
1436,691,73,764
1473,671,72,743
1467,693,134,827
1384,670,62,732
1723,716,156,872
1427,719,77,796
1405,684,84,768
1316,651,60,711
1329,647,60,707
1362,651,61,712
1328,644,64,708
1442,718,62,780
1422,701,61,762
1394,658,44,702
1377,653,57,710
1371,661,57,718
1379,651,48,699
2115,694,62,756
1494,662,64,726
1421,652,72,724
1300,638,49,687
1277,629,49,678
1266,626,56,682
1357,675,66,741
1274,622,47,669
1312,627,60,687
1269,618,54,672
1299,637,77,714
1284,628,55,683
1281,624,56,680
1391,666,46,712
1485,667,60,727
1346,648,53,701
1424,655,55,710
1325,646,47,693
2063,692,62,754
1358,643,54,697
1470,675,154,829
1278,633,49,682
1304,634,53,687
1283,630,51,681
1330,633,47,680
1279,619,58,677
1339,636,49,685
1311,641,61,702
1363,642,64,706
1345,646,58,704
1499,674,52,726
1322,649,46,695
1376,653,67,720
1318,645,44,689
1402,656,61,717
1315,640,53,693
1396,675,49,724
1417,685,88,773
1349,641,66,707
1352,663,74,737
1291,632,73,705
1264,617,48,665
1315,638,53,691
1283,629,48,677
1313,633,60,693
1273,626,57,683
1343,640,55,695
1296,625,51,676
1360,659,44,703
1330,640,43,683
1354,660,50,710
1323,642,55,697
1336,645,46,691
1570,693,76,769
1316,632,62,694
1449,631,49,680
1314,631,46,677
1446,658,64,722
1322,644,52,696
1335,627,49,676
1433,613,52,665
1358,641,60,701
1303,622,93,715
1304,641,58,699
1304,642,55,697
1486,699,69,768
1355,660,53,713
1398,691,59,750
1365,651,54,705
1410,649,50,699
1876,671,102,773
1358,665,56,721
1327,622,61,683
1333,647,47,694
1373,658,54,712
1300,634,50,684
1280,625,48,673
1355,663,67,730
1278,632,59,691
1262,625,47,672
1278,628,48,676
1278,621,58,679
1258,630,52,682
1350,663,59,722
1379,647,59,706
1330,655,56,711
1346,648,62,710
1389,656,58,714
1411,678,67,745
1340,639,65,704
1472,675,80,755
1348,658,67,725
1449,644,56,700
1335,645,103,748
1276,629,51,680
1287,628,50,678
1368,655,63,718
1296,629,56,685
1432,680,78,758
1306,632,57,689
1465,671,55,726
1359,645,53,698
1499,659,53,712
1394,657,55,712
1348,653,48,701
1381,665,61,726
1481,748,60,808
1474,736,72,808
1662,711,128,839
1331,650,60,710
1329,645,52,697
1345,649,65,714
1363,654,73,727
1393,645,63,708
1326,648,52,700
1519,746,88,834
1577,901,62,963
1719,991,63,1054
1406,655,99,754
1501,653,64,717
1621,790,66,856
1348,666,65,731
1615,747,176,923
1619,789,94,883
1624,705,118,823
1401,689,70,759
1399,676,62,738
1400,672,64,736
1472,708,76,784
1416,653,74,727
1453,694,72,766
1343,654,50,704
1781,656,69,725
1469,656,58,714
1398,676,57,733
2040,982,166,1148
1717,734,109,843
1402,673,118,791
1368,660,62,722
1387,658,68,726
1369,660,62,722
1368,651,53,704
1378,665,49,714
1449,702,68,770
1726,793,103,896
1389,674,65,739
1445,688,63,751
1482,666,58,724
1438,694,76,770
2268,741,84,825
1383,644,67,711
1442,657,78,735
1508,678,183,861
1303,639,66,705
1329,640,61,701
1266,624,46,670
1292,629,55,684
1261,623,47,670
1300,630,54,684
1303,624,87,711
1479,648,82,730
1375,667,60,727
1396,649,56,705
1391,660,66,726
1416,653,63,716
1358,651,69,720
